"Date","IUDMNPY","IUDSNPY"
"14 Jun 22","2.5249","2.2518"
"13 Jun 22","2.4819","2.2438"
"10 Jun 22","2.4046","2.1649"
"09 Jun 22","2.2972","2.0073"
"08 Jun 22","2.2207","1.9146"
"07 Jun 22","2.1854","1.9057"
"06 Jun 22","2.2435","1.9372"
"01 Jun 22","2.1294","1.8093"
"31 May 22","2.1072","1.7627"
"30 May 22","1.9786","1.6792"
"27 May 22","1.9216","1.6144"
"26 May 22","1.9727","1.668"
"25 May 22","1.8999","1.6199"
"24 May 22","1.8746","1.601"
"23 May 22","1.984","1.7232"
"20 May 22","1.8993","1.6464"
"19 May 22","1.8793","1.629"
"18 May 22","1.8659","1.6111"
"17 May 22","1.8839","1.6157"
"16 May 22","1.7388","1.4099"
"13 May 22","1.7448","1.4103"
"12 May 22","1.7028","1.3688"
"11 May 22","1.8623","1.519"
"10 May 22","1.8438","1.518"
"09 May 22","1.9488","1.6117"
"06 May 22","2.0088","1.7107"
"05 May 22","1.9651","1.6976"
"04 May 22","1.9901","1.7673"
"03 May 22","1.9722","1.7488"
"29 Apr 22","1.9376","1.7111"
"28 Apr 22","1.8892","1.6612"
"27 Apr 22","1.8347","1.6144"
"26 Apr 22","1.8123","1.6017"
"25 Apr 22","1.8692","1.6633"
"22 Apr 22","1.9767","1.7558"
"21 Apr 22","1.9958","1.8198"
"20 Apr 22","1.9321","1.694"
"19 Apr 22","2.0018","1.7299"
"14 Apr 22","1.899","1.6456"
"13 Apr 22","1.8443","1.5904"
"12 Apr 22","1.8189","1.6026"
"11 Apr 22","1.8555","1.65"
"08 Apr 22","1.8111","1.5446"
"07 Apr 22","1.7843","1.5508"
"06 Apr 22","1.7691","1.5583"
"05 Apr 22","1.7111","1.5009"
"04 Apr 22","1.6199","1.4171"
"01 Apr 22","1.5251","1.4249"
"31 Mar 22","1.6696","1.422"
"30 Mar 22","1.6946","1.4328"
"29 Mar 22","1.693","1.429"
"28 Mar 22","1.6646","1.4196"
"25 Mar 22","1.7315","1.463"
"24 Mar 22","1.6858","1.3956"
"23 Mar 22","1.7071","1.4354"
"22 Mar 22","1.7051","1.4664"
"21 Mar 22","1.6378","1.3594"
"18 Mar 22","1.5289","1.2353"
"17 Mar 22","1.5911","1.3505"
"16 Mar 22","1.6552","1.3996"
"15 Mar 22","1.6164","1.3615"
"14 Mar 22","1.6167","1.4171"
"11 Mar 22","1.5403","1.3401"
"10 Mar 22","1.5594","1.3456"
"09 Mar 22","1.5345","1.3421"
"08 Mar 22","1.4346","1.263"
"07 Mar 22","1.3179","1.1145"
"04 Mar 22","1.2186","1.0091"
"03 Mar 22","1.3338","1.1404"
"02 Mar 22","1.2703","1.0723"
"01 Mar 22","1.1453","0.8821"
"28 Feb 22","1.4233","1.1505"
"25 Feb 22","1.4804","1.2115"
"24 Feb 22","1.4868","1.2518"
"23 Feb 22","1.5395","1.2839"
"22 Feb 22","1.5134","1.2971"
"21 Feb 22","1.4648","1.2365"
"18 Feb 22","1.4593","1.2436"
"17 Feb 22","1.5255","1.2903"
"16 Feb 22","1.5806","1.3633"
"15 Feb 22","1.6062","1.4639"
"14 Feb 22","1.6179","1.4264"
"11 Feb 22","1.5874","1.3799"
"10 Feb 22","1.5719","1.3595"
"09 Feb 22","1.4716","1.2592"
"08 Feb 22","1.5434","1.3309"
"07 Feb 22","1.463","1.2691"
"04 Feb 22","1.4391","1.2493"
"03 Feb 22","1.3968","1.2064"
"02 Feb 22","1.2765","1.0807"
"01 Feb 22","1.3344","1.1243"
"31 Jan 22","1.3348","1.1161"
"28 Jan 22","1.2658","1.0454"
"27 Jan 22","1.2588","1.0409"
"26 Jan 22","1.2292","1.0046"
"25 Jan 22","1.1771","0.9631"
"24 Jan 22","1.1525","0.9415"
"21 Jan 22","1.1964","0.9705"
"20 Jan 22","1.2468","1.0092"
"19 Jan 22","1.2939","1.0465"
"18 Jan 22","1.2381","0.9942"
"17 Jan 22","1.2015","0.9573"
"14 Jan 22","1.1673","0.9224"
"13 Jan 22","1.1474","0.9038"
"12 Jan 22","1.1839","0.944"
"11 Jan 22","1.2063","0.9635"
"10 Jan 22","1.2208","0.9694"
"07 Jan 22","1.1948","0.9437"
"06 Jan 22","1.1712","0.925"
"05 Jan 22","1.1028","0.8639"
"04 Jan 22","1.1133","0.8617"
"31 Dec 21","1.013","0.7725"
"30 Dec 21","0.9821","0.7547"
"29 Dec 21","1.0112","0.7818"
"24 Dec 21","0.9206","0.7115"
"23 Dec 21","0.9414","0.7192"
"22 Dec 21","0.8951","0.6874"
"21 Dec 21","0.9204","0.6737"
"20 Dec 21","0.8124","0.5783"
"17 Dec 21","0.8103","0.5739"
"16 Dec 21","0.7805","0.552"
"15 Dec 21","0.764","0.5196"
"14 Dec 21","0.7546","0.5001"
"13 Dec 21","0.7301","0.4743"
"10 Dec 21","0.7382","0.4865"
"09 Dec 21","0.7615","0.5087"
"08 Dec 21","0.7661","0.5266"
"07 Dec 21","0.7407","0.5204"
"06 Dec 21","0.7543","0.5295"
"03 Dec 21","0.797","0.5598"
"02 Dec 21","0.8291","0.5894"
"01 Dec 21","0.865","0.6239"
"30 Nov 21","0.841","0.5894"
"29 Nov 21","0.857","0.5865"
"26 Nov 21","0.8224","0.5515"
"25 Nov 21","0.9838","0.7028"
"24 Nov 21","1.025","0.7348"
"23 Nov 21","0.9864","0.7068"
"22 Nov 21","0.9457","0.6531"
"19 Nov 21","0.8933","0.6092"
"18 Nov 21","0.9422","0.6542"
"17 Nov 21","0.9877","0.6961"
"16 Nov 21","0.9825","0.701"
"15 Nov 21","0.959","0.6752"
"12 Nov 21","0.9229","0.6456"
"11 Nov 21","0.9279","0.6667"
"10 Nov 21","0.9353","0.6785"
"09 Nov 21","0.8135","0.5639"
"08 Nov 21","0.8435","0.5494"
"05 Nov 21","0.8308","0.538"
"04 Nov 21","0.9511","0.6328"
"03 Nov 21","1.0865","0.8042"
"02 Nov 21","1.0458","0.7656"
"01 Nov 21","1.0836","0.82"
"29 Oct 21","1.0507","0.8074"
"28 Oct 21","0.9709","0.7232"
"27 Oct 21","0.9554","0.684"
"26 Oct 21","1.0971","0.781"
"25 Oct 21","1.1229","0.8047"
"22 Oct 21","1.1467","0.8366"
"21 Oct 21","1.1872","0.8651"
"20 Oct 21","1.1311","0.825"
"19 Oct 21","1.1307","0.8447"
"18 Oct 21","1.1096","0.8254"
"15 Oct 21","1.0748","0.7438"
"14 Oct 21","1.0172","0.6937"
"13 Oct 21","1.0517","0.7212"
"12 Oct 21","1.132","0.7691"
"11 Oct 21","1.1717","0.7958"
"08 Oct 21","1.1507","0.764"
"07 Oct 21","1.0715","0.6928"
"06 Oct 21","1.0674","0.6868"
"05 Oct 21","1.0821","0.6783"
"04 Oct 21","1.0031","0.5998"
"01 Oct 21","1.0184","0.6221"
"30 Sep 21","1.0313","0.6282"
"29 Sep 21","0.9821","0.5907"
"28 Sep 21","0.9899","0.6003"
"27 Sep 21","0.9491","0.5727"
"24 Sep 21","0.9243","0.5628"
"23 Sep 21","0.8902","0.5474"
"22 Sep 21","0.7923","0.4381"
"21 Sep 21","0.791","0.4346"
"20 Sep 21","0.7942","0.4325"
"17 Sep 21","0.8428","0.4764"
"16 Sep 21","0.7966","0.4447"
"15 Sep 21","0.7499","0.4036"
"14 Sep 21","0.7278","0.3804"
"13 Sep 21","0.7349","0.3777"
"10 Sep 21","0.7343","0.3706"
"09 Sep 21","0.7281","0.3684"
"08 Sep 21","0.7186","0.3435"
"07 Sep 21","0.7275","0.3437"
"06 Sep 21","0.6825","0.3119"
"03 Sep 21","0.7031","0.3281"
"02 Sep 21","0.6734","0.3144"
"01 Sep 21","0.6867","0.3272"
"31 Aug 21","0.7103","0.3487"
"27 Aug 21","0.6663","0.3196"
"26 Aug 21","0.6779","0.3297"
"25 Aug 21","0.6782","0.3331"
"24 Aug 21","0.6196","0.2947"
"23 Aug 21","0.6201","0.2869"
"20 Aug 21","0.6067","0.2686"
"19 Aug 21","0.6184","0.292"
"18 Aug 21","0.6439","0.3171"
"17 Aug 21","0.6366","0.3216"
"16 Aug 21","0.6469","0.3205"
"13 Aug 21","0.6547","0.3253"
"12 Aug 21","0.6725","0.3372"
"11 Aug 21","0.6513","0.3158"
"10 Aug 21","0.6537","0.3261"
"09 Aug 21","0.6493","0.3114"
"06 Aug 21","0.6892","0.3356"
"05 Aug 21","0.599","0.2568"
"04 Aug 21","0.6093","0.2615"
"03 Aug 21","0.5959","0.2435"
"02 Aug 21","0.6244","0.2614"
"30 Jul 21","0.6471","0.2835"
"29 Jul 21","0.648","0.2912"
"28 Jul 21","0.6497","0.2976"
"27 Jul 21","0.6423","0.2964"
"26 Jul 21","0.6498","0.2982"
"23 Jul 21","0.6631","0.3037"
"22 Jul 21","0.646","0.2862"
"21 Jul 21","0.679","0.318"
"20 Jul 21","0.6285","0.2825"
"19 Jul 21","0.634","0.2767"
"16 Jul 21","0.7118","0.3456"
"15 Jul 21","0.7543","0.3819"
"14 Jul 21","0.7112","0.318"
"13 Jul 21","0.7057","0.303"
"12 Jul 21","0.7307","0.312"
"09 Jul 21","0.7484","0.32"
"08 Jul 21","0.6824","0.2688"
"07 Jul 21","0.6843","0.2674"
"06 Jul 21","0.7205","0.2856"
"05 Jul 21","0.804","0.3378"
"02 Jul 21","0.7957","0.3404"
"01 Jul 21","0.8174","0.3569"
"30 Jun 21","0.8229","0.3658"
"29 Jun 21","0.8229","0.3658"
"28 Jun 21","0.821","0.3725"
"25 Jun 21","0.862","0.3957"
"24 Jun 21","0.8299","0.3734"
"23 Jun 21","0.8678","0.4082"
"22 Jun 21","0.8667","0.4126"
"21 Jun 21","0.8458","0.4047"
"18 Jun 21","0.8404","0.4039"
"17 Jun 21","0.8764","0.4114"
"16 Jun 21","0.8371","0.3537"
"15 Jun 21","0.8506","0.3582"
"14 Jun 21","0.8261","0.3344"
"11 Jun 21","0.8032","0.3165"
"10 Jun 21","0.8454","0.3521"
"09 Jun 21","0.8256","0.3329"
"08 Jun 21","0.8648","0.3569"
"07 Jun 21","0.8961","0.3782"
"04 Jun 21","0.8824","0.3612"
"03 Jun 21","0.9198","0.3866"
"02 Jun 21","0.8875","0.3612"
"01 Jun 21","0.9142","0.3856"
"28 May 21","0.8741","0.358"
"27 May 21","0.8949","0.3685"
"26 May 21","0.8389","0.3187"
"25 May 21","0.8772","0.3386"
"24 May 21","0.8998","0.3549"
"21 May 21","0.9243","0.3748"
"20 May 21","0.9304","0.3803"
"19 May 21","0.9275","0.3831"
"18 May 21","0.946","0.3992"
"17 May 21","0.9508","0.403"
"14 May 21","0.9488","0.4055"
"13 May 21","0.9813","0.4298"
"12 May 21","0.9672","0.4207"
"11 May 21","0.9176","0.3677"
"10 May 21","0.8654","0.3267"
"07 May 21","0.8416","0.3087"
"06 May 21","0.8628","0.3314"
"05 May 21","0.8923","0.3662"
"04 May 21","0.8693","0.3534"
"30 Apr 21","0.9139","0.3963"
"29 Apr 21","0.9176","0.3938"
"28 Apr 21","0.871","0.3622"
"27 Apr 21","0.844","0.3475"
"26 Apr 21","0.8307","0.3338"
"23 Apr 21","0.8242","0.3217"
"22 Apr 21","0.8068","0.314"
"21 Apr 21","0.8225","0.3239"
"20 Apr 21","0.8116","0.3199"
"19 Apr 21","0.8331","0.331"
"16 Apr 21","0.8424","0.3366"
"15 Apr 21","0.8056","0.3133"
"14 Apr 21","0.8838","0.3696"
"13 Apr 21","0.8631","0.3555"
"12 Apr 21","0.8704","0.3591"
"09 Apr 21","0.8549","0.3593"
"08 Apr 21","0.8356","0.3419"
"07 Apr 21","0.8607","0.3632"
"06 Apr 21","0.8675","0.3665"
"01 Apr 21","0.8711","0.3633"
"31 Mar 21","0.9108","0.3888"
"30 Mar 21","0.9065","0.3778"
"29 Mar 21","0.8582","0.3413"
"26 Mar 21","0.824","0.3213"
"25 Mar 21","0.8044","0.3079"
"24 Mar 21","0.8218","0.3211"
"23 Mar 21","0.8365","0.3211"
"22 Mar 21","0.8885","0.3627"
"19 Mar 21","0.9099","0.3813"
"18 Mar 21","0.9429","0.4076"
"17 Mar 21","0.9005","0.3943"
"16 Mar 21","0.8549","0.3593"
"15 Mar 21","0.8605","0.359"
"12 Mar 21","0.8911","0.3768"
"11 Mar 21","0.8098","0.3283"
"10 Mar 21","0.782","0.3129"
"09 Mar 21","0.7886","0.3243"
"08 Mar 21","0.8148","0.3419"
"05 Mar 21","0.8315","0.3619"
"04 Mar 21","0.7946","0.3221"
"03 Mar 21","0.8313","0.3417"
"02 Mar 21","0.7644","0.2951"
"01 Mar 21","0.8224","0.344"
"26 Feb 21","0.8767","0.393"
"25 Feb 21","0.845","0.3483"
"24 Feb 21","0.8229","0.2863"
"23 Feb 21","0.7776","0.2681"
"22 Feb 21","0.738","0.2633"
"19 Feb 21","0.7429","0.2703"
"18 Feb 21","0.6814","0.2132"
"17 Feb 21","0.6571","0.174"
"16 Feb 21","0.6999","0.2034"
"15 Feb 21","0.6265","0.1639"
"12 Feb 21","0.5626","0.1537"
"11 Feb 21","0.5161","0.1208"
"10 Feb 21","0.5316","0.1369"
"09 Feb 21","0.5112","0.1257"
"08 Feb 21","0.5319","0.1426"
"05 Feb 21","0.5388","0.1488"
"04 Feb 21","0.4855","0.112"
"03 Feb 21","0.4385","0.0612"
"02 Feb 21","0.4469","0.0428"
"01 Feb 21","0.4129","0.0196"
"29 Jan 21","0.4196","0.0187"
"28 Jan 21","0.3699","0.0012"
"27 Jan 21","0.3623","-0.0224"
"26 Jan 21","0.3528","-0.0139"
"25 Jan 21","0.3439","-0.0275"
"22 Jan 21","0.3832","0.0157"
"21 Jan 21","0.4101","0.026"
"20 Jan 21","0.3538","0.0015"
"19 Jan 21","0.3613","0.0054"
"18 Jan 21","0.4079","-0.0053"
"15 Jan 21","0.3732","-0.0058"
"14 Jan 21","0.385","0.0166"
"13 Jan 21","0.4082","0.0278"
"12 Jan 21","0.4395","0.0624"
"11 Jan 21","0.4101","0.0283"
"08 Jan 21","0.3595","0.0086"
"07 Jan 21","0.3732","-0.0058"
"06 Jan 21","0.295","-0.0448"
"05 Jan 21","0.2771","-0.0655"
"04 Jan 21","0.2578","-0.0494"
"31 Dec 20","0.2513","-0.0503"
"30 Dec 20","0.2711","-0.0423"
"29 Dec 20","0.2688","-0.0442"
"24 Dec 20","0.3191","-0.0199"
"23 Dec 20","0.3759","0.0163"
"22 Dec 20","0.2546","-0.0763"
"21 Dec 20","0.2688","-0.0674"
"18 Dec 20","0.3225","-0.0239"
"17 Dec 20","0.3343","-0.004"
"16 Dec 20","0.3412","0.0134"
"15 Dec 20","0.3141","-0.0255"
"14 Dec 20","0.3225","-0.0365"
"11 Dec 20","0.2193","-0.0842"
"10 Dec 20","0.247","-0.0619"
"09 Dec 20","0.3185","-0.0182"
"08 Dec 20","0.3277","-0.0069"
"07 Dec 20","0.363","0.0036"
"04 Dec 20","0.4113","0.0556"
"03 Dec 20","0.4017","0.0506"
"02 Dec 20","0.4183","0.0589"
"01 Dec 20","0.4192","0.0715"
"30 Nov 20","0.3639","0.0368"
"27 Nov 20","0.3691","0.0309"
"26 Nov 20","0.3648","0.0235"
"25 Nov 20","0.3754","0.0303"
"24 Nov 20","0.3779","0.043"
"23 Nov 20","0.3803","0.0354"
"20 Nov 20","0.4324","0.0289"
"19 Nov 20","0.3752","0.035"
"18 Nov 20","0.425","0.0508"
"17 Nov 20","0.4055","0.036"
"16 Nov 20","0.4312","0.0472"
"13 Nov 20","0.4034","0.0362"
"12 Nov 20","0.4324","0.0289"
"11 Nov 20","0.4616","0.0851"
"10 Nov 20","0.4687","0.0665"
"09 Nov 20","0.4402","0.0582"
"06 Nov 20","0.3431","-0.0092"
"05 Nov 20","0.2948","-0.0339"
"04 Nov 20","0.2772","-0.0502"
"03 Nov 20","0.338","-0.0147"
"02 Nov 20","0.2966","-0.0596"
"30 Oct 20","0.3074","-0.0467"
"29 Oct 20","0.2724","-0.0658"
"28 Oct 20","0.2725","-0.0602"
"27 Oct 20","0.2995","-0.0298"
"26 Oct 20","0.3628","0.0068"
"23 Oct 20","0.3347","-0.0111"
"22 Oct 20","0.3548","-0.0034"
"21 Oct 20","0.309","-0.0459"
"20 Oct 20","0.2408","-0.068"
"19 Oct 20","0.2218","-0.0794"
"16 Oct 20","0.2441","-0.0739"
"15 Oct 20","0.2378","-0.0777"
"14 Oct 20","0.2656","-0.0443"
"13 Oct 20","0.289","-0.0618"
"12 Oct 20","0.3446","-0.012"
"09 Oct 20","0.3348","-0.0298"
"08 Oct 20","0.3606","-0.0013"
"07 Oct 20","0.3776","0.0087"
"06 Oct 20","0.3615","-0.0118"
"05 Oct 20","0.3508","-0.0191"
"02 Oct 20","0.3184","-0.0401"
"01 Oct 20","0.2674","-0.0635"
"30 Sep 20","0.2774","-0.0503"
"29 Sep 20","0.2243","-0.0766"
"28 Sep 20","0.2491","-0.0668"
"25 Sep 20","0.2283","-0.0814"
"24 Sep 20","0.2616","-0.0724"
"23 Sep 20","0.2745","-0.0431"
"22 Sep 20","0.2598","-0.0642"
"21 Sep 20","0.2233","-0.13"
"18 Sep 20","0.2202","-0.1142"
"17 Sep 20","0.2532","-0.1065"
"16 Sep 20","0.2803","-0.0316"
"15 Sep 20","0.265","-0.0604"
"14 Sep 20","0.2743","-0.0774"
"11 Sep 20","0.2438","-0.1363"
"10 Sep 20","0.3099","-0.0715"
"09 Sep 20","0.3135","-0.0569"
"08 Sep 20","0.2343","-0.1199"
"07 Sep 20","0.2946","-0.0507"
"04 Sep 20","0.3039","-0.0644"
"03 Sep 20","0.3138","-0.0528"
"02 Sep 20","0.3139","-0.0637"
"01 Sep 20","0.3872","-0.028"
"28 Aug 20","0.3763","-0.0211"
"27 Aug 20","0.3926","0.0371"
"26 Aug 20","0.3806","0.0152"
"25 Aug 20","0.3223","0.0044"
"24 Aug 20","0.276","-0.0345"
"21 Aug 20","0.2958","-0.054"
"20 Aug 20","0.2927","-0.0242"
"19 Aug 20","0.2927","-0.0216"
"18 Aug 20","0.2757","-0.0357"
"17 Aug 20","0.2906","-0.0446"
"14 Aug 20","0.2958","-0.0198"
"13 Aug 20","0.2938","-0.0152"
"12 Aug 20","0.3008","-0.0048"
"11 Aug 20","0.2521","-0.0252"
"10 Aug 20","0.2205","-0.0577"
"07 Aug 20","0.2292","-0.0594"
"06 Aug 20","0.1723","-0.0874"
"05 Aug 20","0.2062","-0.1044"
"04 Aug 20","0.1239","-0.1349"
"03 Aug 20","0.1434","-0.1263"
"31 Jul 20","0.1702","-0.1426"
"30 Jul 20","0.1379","-0.1388"
"29 Jul 20","0.1599","-0.1153"
"28 Jul 20","0.2058","-0.0818"
"27 Jul 20","0.1864","-0.137"
"24 Jul 20","0.2014","-0.1063"
"23 Jul 20","0.1949","-0.1269"
"22 Jul 20","0.1859","-0.1063"
"21 Jul 20","0.2089","-0.0885"
"20 Jul 20","0.2112","-0.0934"
"17 Jul 20","0.1977","-0.0784"
"16 Jul 20","0.1824","-0.0944"
"15 Jul 20","0.2519","-0.0437"
"14 Jul 20","0.2056","-0.102"
"13 Jul 20","0.2431","-0.0547"
"10 Jul 20","0.2193","-0.0791"
"09 Jul 20","0.2217","-0.0551"
"08 Jul 20","0.2499","-0.029"
"07 Jul 20","0.2196","-0.0475"
"06 Jul 20","0.2231","-0.0524"
"03 Jul 20","0.2422","-0.0631"
"02 Jul 20","0.228","-0.07"
"01 Jul 20","0.2703","-0.0376"
"30 Jun 20","0.2074","-0.0702"
"29 Jun 20","0.2145","-0.0407"
"26 Jun 20","0.2446","-0.0245"
"25 Jun 20","0.2333","-0.0267"
"24 Jun 20","0.242","-0.0432"
"23 Jun 20","0.2913","0.0049"
"22 Jun 20","0.2443","-0.0534"
"19 Jun 20","0.2675","-0.0116"
"18 Jun 20","0.3064","0.0053"
"17 Jun 20","0.2357","-0.006"
"16 Jun 20","0.2153","-0.0104"
"15 Jun 20","0.2642","0.0003"
"12 Jun 20","0.2976","0.0508"
"11 Jun 20","0.247","0.0002"
"10 Jun 20","0.2847","0.0038"
"09 Jun 20","0.3401","0.0463"
"08 Jun 20","0.4048","0.0862"
"05 Jun 20","0.3877","0.0782"
"04 Jun 20","0.3464","0.0551"
"03 Jun 20","0.3049","0.0486"
"02 Jun 20","0.2689","-0.0227"
"01 Jun 20","0.2671","0.0164"
"29 May 20","0.2292","-0.02"
"28 May 20","0.2122","-0.0336"
"27 May 20","0.2173","-0.019"
"26 May 20","0.2532","0.0025"
"22 May 20","0.2083","-0.0368"
"21 May 20","0.2072","-0.0237"
"20 May 20","0.3355","0.027"
"19 May 20","0.3202","0.0511"
"18 May 20","0.3118","0.038"
"15 May 20","0.2807","0.0406"
"14 May 20","0.2976","0.0508"
"13 May 20","0.2577","0.0243"
"12 May 20","0.2855","0.0975"
"11 May 20","0.2726","0.0451"
"07 May 20","0.325","0.1059"
"06 May 20","0.2519","0.0547"
"05 May 20","0.3072","0.0814"
"04 May 20","0.3072","0.0814"
"01 May 20","0.3321","0.1047"
"30 Apr 20","0.325","0.1059"
"29 Apr 20","0.325","0.1059"
"28 Apr 20","0.3285","0.107"
"27 Apr 20","0.3446","0.125"
"24 Apr 20","0.3224","0.1098"
"23 Apr 20","0.3194","0.1001"
"22 Apr 20","0.3394","0.1189"
"21 Apr 20","0.3129","0.1049"
"20 Apr 20","0.4335","0.1711"
"17 Apr 20","0.3406","0.1166"
"16 Apr 20","0.33","0.0831"
"15 Apr 20","0.3379","0.0817"
"14 Apr 20","0.3627","0.1059"
"09 Apr 20","0.3315","0.0933"
"08 Apr 20","0.4452","0.1709"
"07 Apr 20","0.4325","0.1844"
"06 Apr 20","0.3757","0.1163"
"03 Apr 20","0.3701","0.1106"
"02 Apr 20","0.3859","0.1228"
"01 Apr 20","0.3917","0.1214"
"31 Mar 20","0.419","0.1548"
"30 Mar 20","0.3625","0.1374"
"27 Mar 20","0.3807","0.1449"
"26 Mar 20","0.4337","0.1458"
"25 Mar 20","0.4572","0.1616"
"24 Mar 20","0.4613","0.1808"
"23 Mar 20","0.4119","0.1552"
"20 Mar 20","0.5839","0.2342"
"19 Mar 20","0.8619","0.4838"
"18 Mar 20","0.8534","0.5187"
"17 Mar 20","0.6402","0.3908"
"16 Mar 20","0.5571","0.3405"
"13 Mar 20","0.4789","0.2835"
"12 Mar 20","0.3558","0.1996"
"11 Mar 20","0.3732","0.1624"
"10 Mar 20","0.2368","0.1049"
"09 Mar 20","0.2145","0.0697"
"06 Mar 20","0.2666","0.0652"
"05 Mar 20","0.4038","0.1605"
"04 Mar 20","0.4451","0.2017"
"03 Mar 20","0.464","0.2245"
"02 Mar 20","0.4788","0.2509"
"28 Feb 20","0.5035","0.2822"
"27 Feb 20","0.5283","0.3083"
"26 Feb 20","0.5653","0.3428"
"25 Feb 20","0.5649","0.3627"
"24 Feb 20","0.5954","0.392"
"21 Feb 20","0.6483","0.4304"
"20 Feb 20","0.6485","0.4383"
"19 Feb 20","0.6734","0.452"
"18 Feb 20","0.6854","0.4458"
"17 Feb 20","0.714","0.4879"
"14 Feb 20","0.689","0.4688"
"13 Feb 20","0.7106","0.482"
"12 Feb 20","0.6817","0.4537"
"11 Feb 20","0.6348","0.4128"
"10 Feb 20","0.6236","0.3896"
"07 Feb 20","0.6374","0.4016"
"06 Feb 20","0.658","0.4154"
"05 Feb 20","0.6671","0.4224"
"04 Feb 20","0.6278","0.3937"
"03 Feb 20","0.6021","0.3812"
"31 Jan 20","0.6128","0.401"
"30 Jan 20","0.6128","0.401"
"29 Jan 20","0.5935","0.3671"
"28 Jan 20","0.6118","0.3769"
"27 Jan 20","0.5713","0.3336"
"24 Jan 20","0.6237","0.382"
"23 Jan 20","0.6632","0.381"
"22 Jan 20","0.7099","0.4266"
"21 Jan 20","0.7042","0.4188"
"20 Jan 20","0.7156","0.4256"
"17 Jan 20","0.6954","0.3995"
"16 Jan 20","0.7046","0.4035"
"15 Jan 20","0.7095","0.4283"
"14 Jan 20","0.7637","0.4911"
"13 Jan 20","0.8084","0.5119"
"10 Jan 20","0.8261","0.5042"
"09 Jan 20","0.8791","0.5979"
"08 Jan 20","0.8502","0.6587"
"07 Jan 20","0.8133","0.5749"
"06 Jan 20","0.7874","0.546"
"03 Jan 20","0.8094","0.5349"
"02 Jan 20","0.8523","0.5519"
"31 Dec 19","0.9129","0.5496"
"30 Dec 19","0.8894","0.6113"
"27 Dec 19","0.8148","0.5518"
"24 Dec 19","0.8352","0.5506"
"23 Dec 19","0.8051","0.5447"
"20 Dec 19","0.8546","0.5577"
"19 Dec 19","0.8724","0.5903"
"18 Dec 19","0.8077","0.5446"
